	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
18c73ee511ac0b36e7d017a3a2fdb10f	2	0	365	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.305506148919634	0.285928157313648	0.285307782170061	0.519633837387887
bfb9a3e0f4210e1be298f38f83022eb1	0	2	0	33	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.30385495447497	0.189332123697975	0.108520662436988	0.519633837387887
8fe8148b108751e3881bad5c90bc3398	4	0	39	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.303844152802004	0.184596052785292	0.0997648186596098	0.519633837387887
2dc2bf0d7ad77571d9938da36ed48173	0	1	0	77	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.30328723028808	0.286038866496325	0.289007789228557	0.519633837387887
27740e647969e0d19aa93d0f83a8d3d1	4	0	16	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.302593963942841	0.161023320753714	0.0602180885217385	0.503251168360243
a356ed2a4afc882734ccc4598d3f6d3a	0	2	0	24	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.302509799664194	0.175611842368686	0.0849600194211382	0.519633837387887
46d9c1a17daeb8ae0403821a39d1dad7	0	3	0	12	0	0	1.84117764080038	0.0784313725490196	0.637139834057103	0.302507723445692	0.175336528847707	0.0844738223718635	0.519633837387887
99c4c527b611ea7b3e223674fd5cfe6f	4	1	59	3	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.30127316874889	0.219844883959886	0.17056527967842	0.519633837387887
227c92dae8e6fc744672796f29ec6bc6	1	3	3	15	0.237444373311732	0.00413800299051298	3.33334860773575	0.303284950343774	0.814690026954178	0.301190296486565	0.235902286378796	0.201687450473933	0.519633837387887
dac8893c2fe5db104ec861e1a2c67c1f	0	1	0	129	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.300857232332513	0.245449057435517	0.220295758471764	0.519633837387887
8f9049470569b0e3938150985ef2a7cf	0	2	0	23	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.300010881747535	0.170987934773588	0.0793323050085075	0.519633837387887
aa264addf7bf503e5d88556ae9291539	5	0	46	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.29944502164338	0.182443802866088	0.100735147013326	0.519633837387887
5bb265c867554e2981081a6752256782	1	0	332	0	Inf	0.020528125	Inf	1	1	-0.299073707951545	0.32963168294978	0.364249967252467	0.55881045662105
26ef3c79a722603a948675bd6c19c609	2	0	25	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.299001759425358	0.217726010944444	0.16966105995792	0.519633837387887
e8de19f83cb51f32c4094dce1098dad6	1	4	3	13	0.166002492836945	0.00305566783302985	1.94026614246648	0.149265766912826	0.728820598006644	0.298058969008647	0.215042524724421	0.16573266209965	0.519633837387887
c547de470698d66fc76d4ce988dc15fa	4	0	49	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.297672448444808	0.172845723501178	0.0850358685884707	0.519633837387887
de0a4e6dadfc738ab36cf768068f1345	2	0	22	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.297608051939061	0.216608470107149	0.16945886181845	0.519633837387887
765be11912ab39153ab5e919ad2c5271	3	2	13	15	1.22813439290493	0.122088254312132	16.6474698491683	1	1	-0.296312985982296	1.60097472085007	0.853164042214695	0.889062800536966
407053a4af37e4d659622fdc3fc7358a	4	1	37	3	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.296145571994969	0.220166215522233	0.17859294983415	0.519633837387887
15bc23332c53205cf5bfa8893c56c642	5	0	49	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.296075139920173	0.168682614036073	0.0792216415047966	0.519633837387887
58f3daf0ae7fef4d3bc4ef02e4a7c8f2	5	0	45	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.295231067800417	0.147936006793049	0.0459701364942207	0.474577832467505
7e59522d611f91a4ba9df2f17bd03d72	2	0	51	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.293910624853562	0.234378123400326	0.209841294998617	0.519633837387887
548e22f7baa173b0f6fb2e1bc3c96aaf	3	1	76	2	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.293693893196346	0.280930128587653	0.295822453915124	0.520035131840778
6b415673da0fc1b3f30ca47ebb250fdc	4	0	25	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.293071997088082	0.176615276731855	0.0970390851280558	0.519633837387887
283f3388aa68f8c9dcc8f73bbda4e55c	0	1	0	169	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.292625017594169	0.214223068663487	0.171944376067695	0.519633837387887
2f36eaf4bfc98bcadd246e0b72388415	3	0	73	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.292405466188474	0.233788201475321	0.211033705442919	0.519633837387887
ffa0b53ae59acaeb23a7281e03c5648e	5	0	41	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.2913471619349	0.186825769188698	0.118887737358745	0.519633837387887
d8efd4c214ae2c7bbafe450ef81ba74e	2	0	59	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.290957325015455	0.2362634815297	0.218137739960037	0.519633837387887
4ed0e27d0f7853be33bf188cd0fc6019	0	1	0	165	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.290924397052821	0.213024318522888	0.172037440776194	0.519633837387887
bb241054f6824c401671445b7f3c8ade	3	1	175	2	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.290743867427829	0.248938671596515	0.24283350340027	0.519633837387887
c6dc3fa582b29f8cba562dab99032288	0	2	0	12	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.290040350417685	0.188674227852945	0.124230941020826	0.519633837387887
0ca2ab3f9c8d6e64376c4596214b85d0	0	1	0	60	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.288935723598742	0.272791495655316	0.289517098539039	0.519633837387887
5bc6b15783256c3881b5019e18c175ca	0	2	0	13	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.288004453259139	0.183220643144452	0.11597384039603	0.519633837387887
b6f8f8f802eb8dad63bb688904868ff1	2	0	67	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.286225004506576	0.248940154186745	0.25023682148164	0.519633837387887
9b3fe19eec16d12f7e69e696667804fe	3	0	24	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.284924360272672	0.181408144550494	0.1162695318689	0.519633837387887
4d986b3c9bf2b6630b7134281ed3e32c	4	1	47	2	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.28467056399272	0.182646792918972	0.119094619669521	0.519633837387887
db25c2b6a130eccf4b9026f3f2d1026b	2	0	62	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.283418848602646	0.235427751674904	0.228648956315277	0.519633837387887
a899a8b57efa21491201d2f0a68447e0	1	0	241	0	Inf	0.020528125	Inf	1	1	-0.283021142162169	0.312223354599982	0.36468707250597	0.55881045662105
788822c3c76b54f278de34a7f29dff0f	4	0	24	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.282688138901681	0.15874679575893	0.0749535250150917	0.519633837387887
4607df6bd986d6b7f7a0a5d8b1a2532d	6	0	17	0	Inf	1.09130379926644	Inf	0.0240107773314604	0.533356710791619	-0.282637125785241	0.136593373960834	0.0385286162493892	0.460584009801442
e61d96b782c236dd94fd71bd28e48b2a	1	0	239	0	Inf	0.020528125	Inf	1	1	-0.282603767811409	0.311770947441574	0.36469942798422	0.55881045662105
bc1e4af2904a4e8363cb88404d6654dc	0	1	0	90	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.282272801555973	0.235416696446753	0.230514430807682	0.519633837387887
6baaa51b1f0eb189482c5e5a125637e9	2	1	73	1	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.281021895962118	0.247842992460746	0.256848808404161	0.519633837387887
61db93081ed0952181ac0cc1947b6211	4	1	64	3	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.28035166362547	0.175850471314637	0.110877442025866	0.519633837387887
b2b456c5ba3ae87dcc20d0ea330029ed	0	2	0	19	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.277114784829131	0.158663825332038	0.0807149008249546	0.519633837387887
41596103b2cec885c8f5dd3e85a2309a	1	0	211	0	Inf	0.020528125	Inf	1	1	-0.27636451105811	0.305009412566228	0.364890764370335	0.55881045662105
125896c06f9b5dc2c5b4c32e81a5c4e1	4	1	34	3	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.275831099216072	0.197922821469993	0.163429490290987	0.519633837387887
25ca29660f092ceeeea9a36e268dbb0b	4	1	37	1	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.275738361519664	0.174997866133193	0.115102568029138	0.519633837387887
28a53ba2b628ccdb8c67869576ce8b7e	3	0	32	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.275183961907542	0.187227574852614	0.141620454836908	0.519633837387887
372846f6a049ab639715d65e09bc3adc	1	0	204	0	Inf	0.020528125	Inf	1	1	-0.274675702684743	0.303179708605799	0.36494477939389	0.55881045662105
9bf39eef48ca475e697bd732831ea33c	2	0	32	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.273823862327932	0.21436501331863	0.201470950905726	0.519633837387887
7792bb0ced93fa9965a3d316f941c32f	0	1	0	128	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.272945274972875	0.200367986548342	0.173128471623128	0.519633837387887
18bdf93154cf69e1b5a141dbcbe965e6	4	0	23	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.270604399313595	0.150698417325251	0.0725472562678131	0.519633837387887
8664d2b5b7f47e2bfcd1d90438d4551d	3	0	45	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.270398709704796	0.179082873554222	0.131066835145492	0.519633837387887
338bb7d9991e214bbf60565dfe2a1973	2	0	21	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.269950353241746	0.223128398323947	0.226339104121005	0.519633837387887
56cd04875a5b4ebbf355a193c95b2f8c	1	0	19	0	Inf	0.020528125	Inf	1	1	-0.269925375872743	0.236641121487604	0.254014403907899	0.519633837387887
2fcfcf52c25f453f43a0dfdb74d7b415	1	0	178	0	Inf	0.020528125	Inf	1	1	-0.267853740666461	0.295790753774944	0.365173325458371	0.55881045662105
df1740957deeb11761bde4ef04956bbd	0	3	0	6	0	0	1.84117764080038	0.0784313725490196	0.637139834057103	0.267632615246622	0.138945360650944	0.0540829438709407	0.474577832467505
86cf8b3248f3e452e0c2277cc1a784d0	4	1	33	12	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.267069219724029	0.245166001735345	0.276003822518696	0.519633837387887
e7436ef7c8d278b24c19514d3969faa9	3	1	32	3	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.266513980137736	0.204559650098427	0.192620234517997	0.519633837387887
2639f76780c61df19462b152bc398bb1	3	0	13	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.265571039330581	0.165740939939741	0.109083509791759	0.519633837387887
7572445315a5528535cf1cd2d3b66fb6	3	0	34	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.26508772545708	0.18569525733395	0.153423811141603	0.519633837387887
d13c63b2cc2807e9e1ccef02d9f537c4	4	1	35	4	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.263211686157957	0.198423988618098	0.184670356221911	0.519633837387887
208bee72dd6f71715fe9a85a6740f90f	1	2	3	167	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.26181066383399	0.359996790897757	0.467067721574091	0.58623596831167
635991cf03bee2bf9a5d631f43336e24	3	0	40	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.261247548863074	0.173853646961382	0.132919875029452	0.519633837387887
1218aba74db5ea7c80b9779bf2d995eb	3	0	77	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.259748070256626	0.185974603186926	0.162508103959205	0.519633837387887
52165b78ccda4e6fb3948a6b8719f3d4	2	0	54	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.258882303900781	0.219607482938434	0.238461496494897	0.519633837387887
689a93e3b89671daacf1d8e28261148f	1	0	148	0	Inf	0.020528125	Inf	1	1	-0.258625534180874	0.285801436078314	0.365511295389081	0.55881045662105
b5dd8d969fce83b6cf0c6f5774ac341e	3	0	37	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.258034132061217	0.174323233327264	0.13881853046108	0.519633837387887
61fd0df401cbb3ab9ad76408f2a306a8	3	0	36	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.257191823706776	0.179560967993092	0.152047390189636	0.519633837387887
d97061d1570f6c2dea387a6b536e396e	0	1	0	57	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.257143317051536	0.218609471144455	0.239487814124703	0.519633837387887
70cdd56697000857ebb9af58bbb79ac5	0	1	0	102	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.256955806739168	0.189141767360474	0.17429382387672	0.519633837387887
6cdbb7406f4acd5eec6e2a8656e61ecc	7	8	701	1013	0.547984953491422	0.114469514365064	2.50804970733105	0.499610409848839	0.825886595872571	0.256388432914817	1.02767273202191	0.802986017692655	0.85064816562411
f6e611c0154226004f96bbb65cd28ba6	4	1	44	19	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.256022616250359	0.236268541661435	0.27853839000295	0.519633837387887
e7bace948e3b94ee8c03d24e461d7c36	0	1	0	49	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.255960098557231	0.22417980501915	0.253552746445402	0.519633837387887
68cf354ea78bca54bb911c7b0ec7fee1	0	1	0	55	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.254861385836281	0.21673877370017	0.239638043943526	0.519633837387887
08a06fc969cb7719eb58bb70295a1946	3	0	11	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.25470430980217	0.157068242885617	0.104885684579795	0.519633837387887
23e71c9d499284acc22608925f4288c5	0	1	0	47	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.253365547967722	0.221984612105953	0.253717911163846	0.519633837387887
abff59502419774c7b93862eb6488652	5	1	713	71	4.80620016779676	0.456854536899201	251.580268411302	0.196218076673485	0.728820598006644	-0.252880647564508	0.30685155625974	0.409874815430115	0.564457681665405
29a5dd179f38b15f46ea975365c154f7	3	0	137	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.252759155706825	0.237820691994902	0.287866319324202	0.519633837387887
7b12dae9cdca6caebd9cb5526a0211b0	1	0	40	0	Inf	0.020528125	Inf	1	1	-0.251126013610925	0.249456195852475	0.314081927308226	0.526051452179311
81230f14fc1bae46d60183250ea7f53c	5	1	117	8	4.80620016779676	0.456854536899201	251.580268411302	0.196218076673485	0.728820598006644	-0.250998990741341	0.274905863610286	0.361223530382854	0.55881045662105
891b2ec236aa4b545378fb4004ae6676	2	0	40	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.250067220920273	0.20506171807399	0.222664731678792	0.519633837387887
06b4b87f581a6921a29bb18f483e962e	1	4	1	12	0.166002492836945	0.00305566783302985	1.94026614246648	0.149265766912826	0.728820598006644	0.250014258931752	0.148893714726213	0.093123627852957	0.519633837387887
45c71d28f081fd78ac2cd691eb45b4e7	2	0	25	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.249315605284151	0.197335645032022	0.206442276294904	0.519633837387887
6a5adc84cf3b3515df4dee18d07eda47	1	0	38	0	Inf	0.020528125	Inf	1	1	-0.248319725756359	0.246745108853162	0.314232064027338	0.526051452179311
cab9884020b7583b83f9f6bdc5aca410	4	0	27	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.248146112556018	0.158547017660356	0.117553289943936	0.519633837387887
2b36000661a7dada1151ac6e8439768e	2	1	61	4	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.248095406640303	0.250217714359055	0.321432631503691	0.530988410710267
b7ec83512f548f0ca46d90adc4305d10	4	0	31	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.247802460040484	0.160811561202063	0.123329129800328	0.519633837387887
bf7ea2aa8e618a88788b0d27406bd501	0	2	0	14	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.247666542412928	0.158387001305493	0.117892801848752	0.519633837387887
298b081d9e663a4d804ed52c19c5aa22	2	0	42	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.246833082665683	0.209715700029981	0.239199876584731	0.519633837387887
ef55e745bc3c77e6928728de93ee830c	3	0	39	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.246299562831942	0.18896168239427	0.192425766086087	0.519633837387887
8540be5687449bc81b329153dee68676	4	0	27	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.245748729150536	0.137181175200606	0.0732263563545976	0.519633837387887
16b12fe46e53556bb92ee501399a4b2c	1	0	382	0	Inf	0.020528125	Inf	1	1	-0.245558768936395	0.297263207932234	0.408767149848282	0.564457681665405
87a3745255cbcda2e949945d9069f304	5	1	65	3	4.80620016779676	0.456854536899201	251.580268411302	0.196218076673485	0.728820598006644	-0.245181751511567	0.208154541767037	0.238843147168168	0.519633837387887
c2a40bb606b028a8365242a2e9ec6a90	0	1	0	41	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.244876695877746	0.214807921194308	0.254294707477202	0.519633837387887
e922169a9b0c3567165c5939f83c150b	2	0	125	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.244864694296298	0.226482669599867	0.279624590226667	0.519633837387887
47eb23e8d958212f06667c73b27e1153	1	0	156	0	Inf	0.020528125	Inf	1	1	-0.244698867854755	0.278103285064553	0.37892169153486	0.55881045662105
bb01ba7446b70b55a4b28a848bc48c54	2	0	52	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.243864817429027	0.213294640165564	0.25290421801431	0.519633837387887
1c768428e37fc90a1ae0f457ff9551f5	3	0	57	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.243378996049912	0.214849025114889	0.257302121683758	0.519633837387887
6aae692937a590afed4961998f461fe6	0	1	0	35	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.243317594542601	0.219446027831655	0.267524652461057	0.519633837387887
f2cde818049918282641f6574674db56	2	0	54	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.241898816543968	0.207768578055394	0.244314426553779	0.519633837387887
3ba48d6c17578e0987863a2c92812ba6	1	2	1	14	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.241371454484526	0.20122249208434	0.230323783515201	0.519633837387887
2541420a89be8a18bf2db0f007557b4a	3	0	44	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.241029698892193	0.187114104202134	0.197696235185674	0.519633837387887
d618bc8cc5a714da905b83be94977e87	3	0	37	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.240806426697479	0.165721737968537	0.146202408262614	0.519633837387887
511b496bba1624f0f7e1b6c35916aa65	2	0	39	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.240493759014549	0.198606411595597	0.225931310126982	0.519633837387887
b0a7afab59181aaf942348aa65a67f31	3	0	47	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.240199255015814	0.189945309648266	0.206025296128242	0.519633837387887
