metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
comparison	e176a9f3b0785f5d38f92c2225890048	Y	-0.00473002374450869	0.00419452664576576	36	2	0.267356381944091	0.473455083560955
comparison	beca4c621bd6841086ae8ca50652aca7	Y	-0.0188944252017668	0.00789156027464793	36	7	0.0223135991853063	0.473455083560955
comparison	345b0ba27d663f3ee7d020d11711e319	Y	-0.00744710155387211	0.0066463297215524	36	8	0.270360326738113	0.473455083560955
comparison	1218aba74db5ea7c80b9779bf2d995eb	Y	-0.00914255019705283	0.00598364244181628	36	3	0.135782178434412	0.473455083560955
comparison	643785e1f50926d576ba76147c0b653b	Y	-0.00669553646047654	0.00536994092314644	36	2	0.220972225951683	0.473455083560955
comparison	598a1b7044c8dbffa16292d4995db54c	Y	-0.00482790707366646	0.00424366943567643	36	4	0.263211115808001	0.473455083560955
comparison	8ca5f8f5108efec3619e2674f531e428	Y	-0.0110071433441322	0.00902235407507089	36	2	0.230865210645988	0.473455083560955
comparison	c547de470698d66fc76d4ce988dc15fa	Y	-0.00638503295328018	0.0042373645227299	36	3	0.141087332660207	0.473455083560955
comparison	db0b29c9f8f91f861a888aa6967ac9e8	Y	-0.00968950159075329	0.00438093597198044	36	5	0.0338072681486194	0.473455083560955
comparison	8664d2b5b7f47e2bfcd1d90438d4551d	Y	-0.00612938193857537	0.00387077071459225	36	3	0.122565335293097	0.473455083560955
comparison	276f80f358b5bf97fb7d5b56361f7a99	Y	-0.00875654019407269	0.00745087132301947	36	2	0.248064656263694	0.473455083560955
comparison	2230b4f5a28935ca094de4813bee9457	Y	-0.0127799556691055	0.00681345262302401	36	4	0.0693053607468802	0.473455083560955
comparison	c81a99d324c939673a6010fcfc3661af	Y	-0.0150484047717899	0.0136501859206206	36	6	0.278016481125906	0.473455083560955
comparison	c3b3027aea764015989f5fc8ea7f55e5	Y	-0.00908520612337022	0.00571694203252282	36	3	0.121278536438529	0.473455083560955
comparison	18c73ee511ac0b36e7d017a3a2fdb10f	Y	-0.0120624148784996	0.0114847928538864	36	2	0.300991053758095	0.473455083560955
comparison	809ecf1662910a04426ce4d9c86afc3c	Y	-0.0117833916267215	0.00681882202709113	36	4	0.0930498140079087	0.473455083560955
comparison	92d7d4ed8f540b6a22c4ac069da43dc1	Y	-0.030952142969917	0.0204173584393359	36	6	0.138769527924724	0.473455083560955
comparison	be8ec52d6467dc48047ed846da2b3596	Y	-0.0177439400973464	0.0104759747638706	36	6	0.0994517543458589	0.473455083560955
